Dist,Type,SubType,Xeq,Yeq,Xgal,Ygal,title,source,date,link,headline,img
"LU","Galaxy","Spiral",-196.374456,-49.4721189,-305.278494,13.335560,"Preserving the Legacy of the X-ray Universe","NGC 4945",2013-10-28,"http://chandra.harvard.edu/photo/2013/archives/","An assortment of images from Chandra's public repository.","http://chandra.harvard.edu/photo/2013/archives/archives_ngc4945_250.jpg"
"LU","Galaxy","Spiral",-308.716198,60.1531691,-95.717794,11.673196,"Preserving the Legacy of the X-ray Universe","NGC 6946",2013-10-28,"http://chandra.harvard.edu/photo/2013/archives/","An assortment of images from Chandra's public repository.","http://chandra.harvard.edu/photo/2013/archives/archives_ngc6946_250.jpg"
"LU","Nebula","SF",-12.779663,-73.3582931,-302.963574,-43.769937,"Preserving the Legacy of the X-ray Universe","SNR B0049",2013-10-28,"http://chandra.harvard.edu/photo/2013/archives/","An assortment of images from Chandra's public repository.","http://chandra.harvard.edu/photo/2013/archives/archives_snrB0049_250.jpg"
"MW","Nebula","SNR",-350.868358,58.8136584,-111.743264,-2.134006,"Exploring the Third Dimension of Cassiopeia A","Cassiopeia A",2013-11-15,"http://chandra.harvard.edu/photo/2013/casa/","A supernova remnant located about 10,000 light years from Earth","http://chandra.harvard.edu/photo/2013/casa/casa_250.jpg"
"MW","Galaxy","None",-266.416819,-29.0075832,-359.944437,-0.046033,"New Evidence For A Jet From Milky Way's Black Hole","Sagittarius A*",2013-11-20,"http://chandra.harvard.edu/photo/2013/sgra/","The supermassive black hole at the center of the Milky Way.","http://chandra.harvard.edu/photo/2013/sgra/sgra_250.jpg"
"MW","Star","NS",-230.166635,-57.195324,-322.101445,0.014684,"Supernova Blast Provides Clues to Age of Binary Star System","Circinus X-1",2013-12-04,"http://chandra.harvard.edu/photo/2013/cirx1/","A neutron star and normal star binary pair about 26,000 light years away in the Milky Way galaxy.","http://chandra.harvard.edu/photo/2013/cirx1/cirx1_250.jpg"
"MW","Star","WD",-117.921526,-1.6889862,-221.456328,12.576120,"Doubling Down With Rare White Dwarf Systems","J075141.17-014120.9",2013-12-17,"http://chandra.harvard.edu/photo/2013/amcvn/","The shortened names of a system that will evolve into a rare class of binary stars in the future.","http://chandra.harvard.edu/photo/2013/amcvn/amcvn_j075141.jpg"
"MW","Star","WD",-265.418886,65.4441269,-95.154413,31.708423,"Doubling Down With Rare White Dwarf Systems","J174140.49+652638.6",2014-01-17,"http://chandra.harvard.edu/photo/2013/amcvn/","The shortened names of a system that will evolve into a rare class of binary stars in the future.","http://chandra.harvard.edu/photo/2013/amcvn/amcvn_j174140.jpg"
"LU","Galaxy","None",-207.217106,26.5958113,-33.821301,77.187491,"Death By Black Hole In Small Galaxy?","Abell 1795",2014-01-08,"http://chandra.harvard.edu/photo/2014/a1795/","A bright, long duration flare may be the first recorded event of a black hole destroying a star in a dwarf galaxy.","http://chandra.harvard.edu/photo/2014/a1795/a1795_250.jpg"
"EU","Galaxy","None",-233.224332,30.3498551,-47.943317,54.644886,"Extreme Power of Black Hole Revealed","RX J1532.9+3021",2014-01-23,"http://chandra.harvard.edu/photo/2014/rxj1532/","The black hole is in a galaxy cluster located about 3.9 billion light years from Earth.","http://chandra.harvard.edu/photo/2014/rxj1532/rxj1532_250.jpg"
"LU","Galaxy","AGN",-201.364929,-43.0188596,-309.515830,19.417538,"A New Look at an Old Friend","Centaurus A",2014-02-06,"http://chandra.harvard.edu/photo/2014/cena/","This galaxy contains a gargantuan jet blasting away from a central supermassive black hole.","http://chandra.harvard.edu/photo/2014/cena/cena_250.jpg"
"MW","Star","NS",-165.571122,-60.9359673,-290.061840,-0.821425,"Runaway Pulsar Firing an Extraordinary Jet ","IGR J11014-6103",2014-02-18,"http://chandra.harvard.edu/photo/2014/igrj11014/","A pulsar moving at supersonic speeds about 23,000 light years from Earth.","http://chandra.harvard.edu/photo/2014/igrj11014/igrj11014_250.jpg"
"LU","Galaxy","Spiral",-243.337794,-60.7567317819,-325.242912,-6.960889,"Life Is Too Fast, Too Furious for This Runaway Galaxy","ESO 137-001",2014-03-04,"http://chandra.harvard.edu/photo/2014/eso137/","Galaxy ESO 137-001 plunges through the Norma galaxy cluster.","http://chandra.harvard.edu/photo/2014/eso137/eso137_250.jpg"
"EU","Galaxy","AGN",-172.964427,-12.5331568,-274.426703,45.887848,"Chandra & XMM-Newton Provide Direct Measurement of Distant Black","RX J1131-1231",2014-03-05,"http://chandra.harvard.edu/photo/2014/rxj1131/","A quasar located about 6 billion light years from Earth.","http://chandra.harvard.edu/photo/2014/rxj1131/rxj1131_250.jpg"
"LU","Nebula","SNR",-83.874114,-67.5637517,-277.705002,-32.138739,"Hardy Star Survives Supernova Blast","DEM L241",2014-03-20,"http://chandra.harvard.edu/photo/2014/deml241/","A supernova remnant in the Large Magellanic Cloud about 160,000 light years from Earth.","http://chandra.harvard.edu/photo/2014/deml241/deml241_250.jpg"
"EU","Galaxy","None",-15.730563,-49.2550899,-297.976167,-67.762507,"Monster 'El Gordo' Galaxy Cluster is Bigger than Thought","ACT J0102-4915",2014-04-03,"http://chandra.harvard.edu/photo/2014/elgordo/","This cluster has been nicknamed 'El Gordo' (or, 'the fat one' in Spanish) because of its gigantic mass.","http://chandra.harvard.edu/photo/2014/elgordo/elgordo_250.jpg"
"MW","Nebula","SNR",-261.926373,-35.1080029,-352.756872,-0.121538,"Supernova Cleans Up its Surroundings","G352.7-0.1",2014-04-10,"http://chandra.harvard.edu/photo/2014/g352/","A supernova remnant about 24,000 light years from Earth.","http://chandra.harvard.edu/photo/2014/g352/g352_250.jpg"
"LU","Galaxy","Spiral",-210.783254,54.3581927,-102.065819,59.769572,"Professional and Amateur Astronomers Join Forces","M101",2014-04-23,"http://chandra.harvard.edu/photo/2014/proam/","A new collaboration combines data from amateur astronomers with data from NASA mission archives.","http://chandra.harvard.edu/photo/2014/proam/m101_250.jpg"
"LU","Galaxy","Spiral",-148.885544,69.0663485,-142.091406,40.898665,"Professional and Amateur Astronomers Join Forces","M81",2014-04-23,"http://chandra.harvard.edu/photo/2014/proam/","A new collaboration combines data from amateur astronomers with data from NASA mission archives.","http://chandra.harvard.edu/photo/2014/proam/m81_250.jpg"
"LU","Galaxy","Spiral",-202.503300,47.1940035,-104.792933,68.552517,"Professional and Amateur Astronomers Join Forces","M51",2014-04-23,"http://chandra.harvard.edu/photo/2014/proam/","A new collaboration combines data from amateur astronomers with data from NASA mission archives.","http://chandra.harvard.edu/photo/2014/proam/m51_250.jpg"
"LU","Galaxy","Spiral",-201.365554,-43.0251729,-309.515376,19.411222,"Professional and Amateur Astronomers Join Forces","Centaurus A",2014-04-23,"http://chandra.harvard.edu/photo/2014/proam/","A new collaboration combines data from amateur astronomers with data from NASA mission archives.","http://chandra.harvard.edu/photo/2014/proam/cena_250.jpg"
"MW","Nebula","SF",-85.463899,-1.8489455,-206.498933,-16.299053,"NASA's Chandra Delivers New Insight into Formation of Star Clusters","Flame Nebula",2014-05-07,"http://chandra.harvard.edu/photo/2014/flame/","A star cluster in the center of the Flame Nebula about 1,400 light years from Earth.","http://chandra.harvard.edu/photo/2014/flame/flame_250.jpg"
"LU","Galaxy","Elliptical",-54.621837,-35.4499543,-236.715055,-53.635123,"Chandra Helps Explain 'Red and Dead Galaxies'","NGC 1399",2014-05-30,"http://chandra.harvard.edu/photo/2014/coldgas/","Four elliptical galaxies with very low levels of star formation.","http://chandra.harvard.edu/photo/2014/coldgas/n1399_115.jpg"
"LU","Galaxy","Elliptical",-187.444703,8.0012224,-286.920834,70.196772,"Chandra Helps Explain 'Red and Dead Galaxies'","NGC 4472",2014-05-30,"http://chandra.harvard.edu/photo/2014/coldgas/","Four elliptical galaxies with very low levels of star formation.","http://chandra.harvard.edu/photo/2014/coldgas/n4472_115.jpg"
"LU","Galaxy","Elliptical",-190.708519,2.6877098,-297.750288,65.472861,"Chandra Helps Explain 'Red and Dead Galaxies'","NGC 4636",2014-05-30,"http://chandra.harvard.edu/photo/2014/coldgas/","Four elliptical galaxies with very low levels of star formation.","http://chandra.harvard.edu/photo/2014/coldgas/n4636_115.jpg"
"LU","Galaxy","Elliptical",-198.849838,-16.3861655,-311.233879,46.098979,"Chandra Helps Explain 'Red and Dead Galaxies'","NGC 5044",2014-05-30,"http://chandra.harvard.edu/photo/2014/coldgas/","Four elliptical galaxies with very low levels of star formation.","http://chandra.harvard.edu/photo/2014/coldgas/n5044_115.jpg"
"LU","Galaxy","Spiral",-202.468286,47.2134616,-104.874002,68.544423,"Chandra Captures Galaxy Sparkling in X-rays","Whirlpool Galaxy",2014-06-03,"http://chandra.harvard.edu/photo/2014/m51/","A spiral galaxy located about 30 million light years from Earth.","http://chandra.harvard.edu/photo/2014/m51/m51_250.jpg"
"LU","Galaxy","None",-49.950357,41.511793,-150.575558,-13.261266,"Mysterious X-ray Signal Intrigues Astronomers","Perseus A",2014-06-24,"http://chandra.harvard.edu/photo/2014/perseus/","A giant collection of galaxies immersed in hot gas about 250 million light years from Earth.","http://chandra.harvard.edu/photo/2014/perseus/perseus_250.jpg"
"LU","Galaxy","Spiral",-184.736368,47.3013126,-138.328548,68.843772,"Galactic Pyrotechnics On Display","NGC 4258 (M106)",2014-07-02,"http://chandra.harvard.edu/photo/2014/m106/","A spiral galaxy, also known as M106, about 23 million light years from Earth.","http://chandra.harvard.edu/photo/2014/m106/m106_250.jpg"
"MW","Nebula","SNR",-31.407567,64.8281659,-130.719183,3.084111,"NASA's Chandra X-ray Observatory Celebrates 15th Anniversary","3C58",2014-07-22,"http://chandra.harvard.edu/photo/2014/15year/","NASA's Chandra X-ray Observatory Celebrates 15th Anniversary","http://chandra.harvard.edu/photo/2014/15year/3c58_250.jpg"
"MW","Nebula","SNR",-83.632867,22.017651,-184.554669,-5.782842,"NASA's Chandra X-ray Observatory Celebrates 15th Anniversary","Crab Nebula",2014-07-22,"http://chandra.harvard.edu/photo/2014/15year/","NASA's Chandra X-ray Observatory Celebrates 15th Anniversary","http://chandra.harvard.edu/photo/2014/15year/crab_250.jpg"
"MW","Nebula","SNR",-171.143852,-59.2661437,-292.027128,1.754081,"NASA's Chandra X-ray Observatory Celebrates 15th Anniversary","G292.0+1.8",2014-07-22,"http://chandra.harvard.edu/photo/2014/15year/","NASA's Chandra X-ray Observatory Celebrates 15th Anniversary","http://chandra.harvard.edu/photo/2014/15year/g292_250.jpg"
"MW","Nebula","SNR",-6.332159,64.1383887,-120.088836,1.410862,"NASA's Chandra X-ray Observatory Celebrates 15th Anniversary","Tycho",2014-07-22,"http://chandra.harvard.edu/photo/2014/15year/","NASA's Chandra X-ray Observatory Celebrates 15th Anniversary","http://chandra.harvard.edu/photo/2014/15year/tycho_250.jpg"
"LU","Galaxy","Starburst",-148.961581,69.6795082,-141.411503,40.565132,"NASA's Chandra Observatory Searches for Trigger of Nearby Supernova ","M82 SN2014J",2014-08-14,"http://chandra.harvard.edu/photo/2014/m82/","A supernova in the galaxy M82 about 11.4 million light years from Earth.","http://chandra.harvard.edu/photo/2014/m82/m82_250.jpg"
"MW","Star","None",-161.267157,-59.6843723,-287.597819,-0.628897,"Our Neighboring Superstars","Eta Carinae",2014-08-26,"http://chandra.harvard.edu/photo/2014/etacar/","A double star system that contains one of the most massive stars in the Milky Way galaxy.","http://chandra.harvard.edu/photo/2014/etacar/etacar_250.jpg"
"MW","Nebula","SNR",-125.555777,-43.0076723,-260.411758,-3.434663,"An X-ray Tapestry","Puppis A",2014-09-12,"http://chandra.harvard.edu/photo/2014/puppisa/","A supernova remnant located about 7,000 light years from Earth.","http://chandra.harvard.edu/photo/2014/puppisa/puppisa_250.jpg"
"MW","Planet","None",-24.354200,-45.6778,-279.710051,-69.321553,"NASA's Chandra X-ray Observatory Finds Planet That Makes Star Act Deceptively Old","WASP-18",2014-09-16,"http://chandra.harvard.edu/photo/2014/wasp18/","An exoplanet about ten times Jupiter's mass located some 330 light years from Earth.","http://chandra.harvard.edu/photo/2014/wasp18/wasp18_250.jpg"
"LU","Galaxy","None",-148.979464,69.6712593,-141.415554,40.574989,"Suspected Black Hole Unmasked as Ultraluminous Pulsar","M82X-2",2014-10-08,"http://chandra.harvard.edu/photo/2014/m82nu/","A source with unusual pulsations in the M82 galaxy about 11.4 million light years from Earth.","http://chandra.harvard.edu/photo/2014/m82nu/m82nu_250.jpg"
"MW","Nebula","SF",-134.809530,-47.5003611,-267.948879,-1.032078,"Chandra's Archives Come to Life","RCW 38",2014-10-21,"http://chandra.harvard.edu/photo/2014/archives/","Six images that combine Chandra data with those from other telescopes.","http://chandra.harvard.edu/photo/2014/archives/archives_rcw38_250.jpg"
"LU","Galaxy","Spiral",-192.732303,41.1252083,-123.327989,76.002650,"Chandra's Archives Come to Life","NGC 4736",2014-10-21,"http://chandra.harvard.edu/photo/2014/archives/","Six images that combine Chandra data with those from other telescopes.","http://chandra.harvard.edu/photo/2014/archives/archives_n4736_250.jpg"
"LU","Galaxy","AGN",-25.990694,2.3498822,-148.233043,-57.918347,"Chandra's Archives Come to Life","Mrk 573",2014-10-21,"http://chandra.harvard.edu/photo/2014/archives/","Six images that combine Chandra data with those from other telescopes.","http://chandra.harvard.edu/photo/2014/archives/archives_mrk573_250.jpg"
"MW","Nebula","SNR",-280.330409,-4.9309987,-27.391601,-0.003896,"Chandra's Archives Come to Life","Kes 73",2014-10-21,"http://chandra.harvard.edu/photo/2014/archives/","Six images that combine Chandra data with those from other telescopes.","http://chandra.harvard.edu/photo/2014/archives/archives_kes73_250.jpg"
"EU","Galaxy","AGN",-252.784060,4.9920737,-23.048558,28.946659,"Chandra's Archives Come to Life","Hercules A",2014-10-21,"http://chandra.harvard.edu/photo/2014/archives/","Six images that combine Chandra data with those from other telescopes.","http://chandra.harvard.edu/photo/2014/archives/archives_herca_250.jpg"
"MW","Star","NS",-228.125144,-59.1660759,-320.148523,-1.093412,"Chandra's Archives Come to Life","PSR B1509-58",2014-10-21,"http://chandra.harvard.edu/photo/2014/archives/","Six images that combine Chandra data with those from other telescopes.","http://chandra.harvard.edu/photo/2014/archives/archives_b1509_250.jpg"
"LU","Galaxy","None",-49.950462,41.5118326,-150.575603,-13.261190,"NASA's Chandra Observatory Identifies Impact of Cosmic Chaos on Star Birth","Perseus Cluster",2014-10-27,"http://chandra.harvard.edu/photo/2014/perseusvirgo/","Two galaxy clusters about 250 million and 50 million light years away respectively.","http://chandra.harvard.edu/photo/2014/perseusvirgo/perseus_250.jpg"
"LU","Galaxy","None",-187.705704,12.3913027,-283.776747,74.491261,"NASA's Chandra Observatory Identifies Impact of Cosmic Chaos on Star Birth","Virgo Cluster",2014-10-27,"http://chandra.harvard.edu/photo/2014/perseusvirgo/","Two galaxy clusters about 250 million and 50 million light years away respectively.","http://chandra.harvard.edu/photo/2014/perseusvirgo/virgo_250.jpg"
"MW","Galaxy","None",-266.415862,-29.0070133,-359.944487,-0.045021,"NASA X-ray Telescopes Find Black Hole May Be a Neutrino Factory","Sagittarius A*",2014-11-12,"http://chandra.harvard.edu/photo/2014/sgra/","The Milky Way's supermassive black hole, about 26,000 light years from Earth.","http://chandra.harvard.edu/photo/2014/sgra/sgra_250.jpg"
"MW","Nebula","SNR",-238.636714,-55.0936189,-327.146584,-1.074164,"Supernova Shock Waves, Neutron Stars, and Lobsters","G327.1-1.1",2014-11-19,"http://chandra.harvard.edu/photo/2014/msh11g327/","Two new Chandra images of supernova remnants reveal intricate structures left behind after massive stars exploded.","http://chandra.harvard.edu/photo/2014/msh11g327/msh11g327_g327_250.jpg"
"MW","Nebula","SNR",-167.986312,-60.6196872,-291.023163,-0.069083,"Supernova Shock Waves, Neutron Stars, and Lobsters","MSH 11-62",2014-11-19,"http://chandra.harvard.edu/photo/2014/msh11g327/","Two new Chandra images of supernova remnants reveal intricate structures left behind after massive stars exploded.","http://chandra.harvard.edu/photo/2014/msh11g327/msh11g327_msh1162_250.jpg"
"LU","Galaxy","None",-94.105098,-21.3751199,-228.692284,-16.997585,"Galactic Get-Together has Impressive Light Display","NGC 2207",2014-12-11,"http://chandra.harvard.edu/photo/2014/ngc2207/","NGC 2207 and IC 2163 are two spiral galaxies in the process of merging.","http://chandra.harvard.edu/photo/2014/ngc2207/ngc2207_250.jpg"
"EU","Galaxy","None",-11.019392,-20.5674724,-108.163165,-83.227165,"NASA's Chandra Weighs Most Massive Galaxy Cluster in Distant Universe","il Gioiello Cluster",2014-12-18,"http://chandra.harvard.edu/photo/2014/xdcp004/","A galaxy cluster located about 9.6 billion light years from Earth.","http://chandra.harvard.edu/photo/2014/xdcp004/xdcp004_250.jpg"
"MW","Galaxy","None",-266.416839,-29.0076993,-359.944347,-0.046108,"NASA's Chandra Detects Record-Breaking Outburst from Milky Way's Black Hole","Sagittarius A*",2015-01-05,"http://chandra.harvard.edu/photo/2015/sgra/","The supermassive black hole at the center of the Milky Way about 26,000 light years from Earth.","http://chandra.harvard.edu/photo/2015/sgra/sgra_250.jpg"
"LU","Galaxy","Interacting",-202.468286,47.2134616,-104.874002,68.544423,"Chandra Celebrates The International Year of Light","M51",2015-01-22,"http://chandra.harvard.edu/photo/2015/iyl/","Five objects at various distances that have been observed by Chandra","http://chandra.harvard.edu/photo/2015/iyl/iyl_m51_250.jpg"
"LU","Nebula","SNR",-79.895309,-69.0354666,-279.699254,-33.369437,"Chandra Celebrates The International Year of Light","SNR E0519-69.0",2015-01-22,"http://chandra.harvard.edu/photo/2015/iyl/","Five objects at various distances that have been observed by Chandra","http://chandra.harvard.edu/photo/2015/iyl/iyl_snr0519_250.jpg"
"MW","Nebula","SNR",-167.973633,-60.6441706,-291.026564,-0.094113,"Chandra Celebrates The International Year of Light","MSH 11-62",2015-01-22,"http://chandra.harvard.edu/photo/2015/iyl/","Five objects at various distances that have been observed by Chandra","http://chandra.harvard.edu/photo/2015/iyl/iyl_msh1162_250.jpg"
"LU","Galaxy","None",-299.867149,40.7344996,-76.189981,5.756341,"Chandra Celebrates The International Year of Light","Cygnus A",2015-01-22,"http://chandra.harvard.edu/photo/2015/iyl/","Five objects at various distances that have been observed by Chandra","http://chandra.harvard.edu/photo/2015/iyl/iyl_cyga_250.jpg"
"MW","Nebula","SNR",-220.467609,-62.2289035,-315.410049,-2.062920,"Chandra Celebrates The International Year of Light","RCW 86",2015-01-22,"http://chandra.harvard.edu/photo/2015/iyl/","Five objects at various distances that have been observed by Chandra","http://chandra.harvard.edu/photo/2015/iyl/iyl_rcw86_250.jpg"
"MW","Nebula","SNR",-183.712344,-65.4823356,-299.144665,-2.879986,"Exploded Star Blooms Like a Cosmic Flower","G299.2-2.9",2015-02-12,"http://chandra.harvard.edu/photo/2015/g299/","A supernova remnant in the Milky Way about 16,000 light years from Earth.","http://chandra.harvard.edu/photo/2015/g299/g299_250.jpg"
"LU","Galaxy","Spiral",-111.739291,85.7554412,-127.669672,27.703826,"NASA's Chandra Finds Intriguing Member of Black Hole Family Tree  ","NGC 2276",2015-02-25,"http://chandra.harvard.edu/photo/2015/ngc2276/","A galaxy about 100 million light years away with an intermediate-mass black hole in one of its spiral arms.","http://chandra.harvard.edu/photo/2015/ngc2276/ngc2276_250.jpg"
"LU","Galaxy","None",-351.332248,-12.124055,-65.345131,-64.851441,"NASA's Chandra Observatory Finds Cosmic Showers Halt Galaxy Growth","Abell 2597",2015-03-04,"http://chandra.harvard.edu/photo/2015/a2597/","A galaxy cluster located about one billion light years from Earth.","http://chandra.harvard.edu/photo/2015/a2597/a2597_250.jpg"
"MW","Star","WD",-52.809823,43.906435,-150.960534,-10.098299,"'Mini Supernova' Explosion Could Have Big Impact","GK Persei",2015-03-16,"http://chandra.harvard.edu/photo/2015/gkper/","A stellar explosion, called a nova, which is about 1,500 light years from Earth.","http://chandra.harvard.edu/photo/2015/gkper/gkper_250.jpg"
"EU","Galaxy","None",-64.036339,-24.074547,-221.096182,-44.061026,"Dark Matter is Darker Than Once Thought","MACS J0416.1–2403",2015-03-26,"http://chandra.harvard.edu/photo/2015/dark/","Six galaxy clusters that are part of a study of 72 colliding clusters.","http://chandra.harvard.edu/photo/2015/dark/dark_macsj0416_250.jpg"
"EU","Galaxy","None",-28.142956,-28.895477,-223.955647,-76.401519,"Dark Matter is Darker Than Once Thought","MACS J0152.5-2852",2015-03-26,"http://chandra.harvard.edu/photo/2015/dark/","Six galaxy clusters that are part of a study of 72 colliding clusters.","http://chandra.harvard.edu/photo/2015/dark/dark_macsj0152_250.jpg"
"EU","Galaxy","None",-109.391887,37.751931,-180.254194,21.052808,"Dark Matter is Darker Than Once Thought","MACS J0717.5+3745",2015-03-26,"http://chandra.harvard.edu/photo/2015/dark/","Six galaxy clusters that are part of a study of 72 colliding clusters.","http://chandra.harvard.edu/photo/2015/dark/dark_macsj0717_250.jpg"
"EU","Galaxy","None",-39.964391,-1.580199,-173.002734,-53.563639,"Dark Matter is Darker Than Once Thought","Abell 370",2015-03-26,"http://chandra.harvard.edu/photo/2015/dark/","Six galaxy clusters that are part of a study of 72 colliding clusters.","http://chandra.harvard.edu/photo/2015/dark/dark_a370_250.jpg"
"EU","Galaxy","None",-3.593164,-30.393465,-8.845659,-81.248980,"Dark Matter is Darker Than Once Thought","Abell 2744",2015-03-26,"http://chandra.harvard.edu/photo/2015/dark/","Six galaxy clusters that are part of a study of 72 colliding clusters.","http://chandra.harvard.edu/photo/2015/dark/dark_a2744_250.jpg"
"EU","Galaxy","None",-209.962443,62.519112,-109.945537,52.850137,"Dark Matter is Darker Than Once Thought","ZwCl 1358+62",2015-03-26,"http://chandra.harvard.edu/photo/2015/dark/","Six galaxy clusters that are part of a study of 72 colliding clusters.","http://chandra.harvard.edu/photo/2015/dark/dark_zwcl1358_250.jpg"
"MW","Star","WD",-264.069993,-44.735210,-345.556030,-6.736491,"White Dwarf May Have Shredded Passing Planet","NGC 6388",2015-04-16,"http://chandra.harvard.edu/photo/2015/ngc6388/"," A globular cluster about 35,000 light years from Earth.","http://chandra.harvard.edu/photo/2015/ngc6388/ngc6388_250.jpg"
"EU","Galaxy","AGN",-230.483300,52.043900,-84.875155,52.475289,"NASA's Chandra Suggests Black Holes Gorging at Excessive Rates","152156.48+520238.5",2015-04-30,"http://chandra.harvard.edu/photo/2015/3quasars/","Three of 51 distant quasars ranging from about 5 billion to 11.5 billion light years from Earth","http://chandra.harvard.edu/photo/2015/3quasars/3quasars_250.jpg"
"MW","Star","NS",-266.415862,-29.007013,-359.944487,-0.045021,"Magnetar Near Supermassive Black Hole Delivers Surprises","SGR 1745-2900",2015-05-14,"http://chandra.harvard.edu/photo/2015/sgr1745/","A magnetar as close as about 2 trillion miles to the Milky Way's supermassive black hole.","http://chandra.harvard.edu/photo/2015/sgr1745/sgr1745_250.jpg"
"EU","Galaxy","AGN",-53.555833,-16.201333,-205.321049,-50.822821,"NASA Telescopes Set Limits on Space-time Quantum Foam","BR 0331-1622",2015-05-28,"http://chandra.harvard.edu/photo/2015/quantum/","Extremely tiny bubbles and irregularities in space-time predicted by certain theories.","http://chandra.harvard.edu/photo/2015/quantum/quantum_250.jpg"
"LU","Galaxy","None",-225.295866,1.702247,-359.181240,49.849424,"Chandra Finds Evidence for Serial Black Hole Eruptions","NGC 5813",2015-06-10,"http://chandra.harvard.edu/photo/2015/ngc5813/","A group of galaxies located about 105 million light years from Earth.","http://chandra.harvard.edu/photo/2015/ngc5813/ngc5813_250.jpg"
"MW","Star","NS",-230.166715,-57.165733,-322.117443,0.039578,"X-ray Echoes Pinpoint Location of Distant Flaring Neutron Star","Circinus X-1",2015-06-23,"http://chandra.harvard.edu/photo/2015/cirx1/","A system with a neutron star in orbit with a massive star about 30,700 light years from Earth.","http://chandra.harvard.edu/photo/2015/cirx1/cirx1_250.jpg"
"MW","Nebula","SF",-52.258262,31.348512,-158.290024,-20.494472,"Stellar Sparklers That Last","NGC 1333",2015-07-02,"http://chandra.harvard.edu/photo/2015/ngc1333/","A young star cluster about 780 light years from Earth.","http://chandra.harvard.edu/photo/2015/ngc1333/ngc1333_250.jpg"
"MW","Star","NS",-195.698333,-63.835750,-304.183475,-0.991598,"Pulsar Punches Hole In Stellar Disk","PSR B1259-63",2015-07-22,"http://chandra.harvard.edu/photo/2015/psrb1259/","The double star system PSR B1259-63/LS 2883 - or B1259 for short - contains a star about 30 times as massive as the Sun and a pulsar, an ultra-dense neutron star left behind when an even more massive star underwent a supernova explosion","http://chandra.harvard.edu/photo/2015/psrb1259/psrb1259_250.jpg"
"LU","Galaxy","None",-230.770580,11.765092,-17.086652,51.296582,"Oxymoronic Black Hole Provides Clues to Growth","RGG 118",2015-08-11,"http://chandra.harvard.edu/photo/2015/rgg118/","The smallest supermassive black hole ever detected in the center of a galaxy.","http://chandra.harvard.edu/photo/2015/rgg118/rgg118_250.jpg"
"EU","Galaxy","None",-157.932095,35.044395,-189.313621,59.229886,"Chandra Data Suggest Giant Collision Triggered 'Radio Phoenix'","Abell 1033",2015-08-26,"http://chandra.harvard.edu/photo/2015/a1033/","A collision of two galaxy clusters located about 1.6 billion light years from Earth.","http://chandra.harvard.edu/photo/2015/a1033/a1033_250.jpg"
"MW","Galaxy","None",-266.415862,-29.007013,-359.944487,-0.045021,"Milky Way's Black Hole Shows Signs of Increased Chatter","Sagittarius A*",2015-09-23,"http://chandra.harvard.edu/photo/2015/sgra2/","The 4-million-solar-mass black hole at the center of the Milky Way.","http://chandra.harvard.edu/photo/2015/sgra2/sgra2_250.jpg"
"EU","Galaxy","None",-356.183096,-42.720177,-339.629187,-69.341525,"A Fresh Perspective on an Extraordinary Cluster of Galaxies","Phoenix Cluster",2015-09-30,"http://chandra.harvard.edu/photo/2015/phoenix/","A galaxy cluster nicknamed the 'Phoenix Cluster' located about 5.7 billion light years from Earth.","http://chandra.harvard.edu/photo/2015/phoenix/phoenix_250.jpg"
"MW","Nebula","SNR",-283.981441,1.352513,-34.647243,-0.381526,"Banking X-ray Data for the Future","W44",2015-10-08,"http://chandra.harvard.edu/photo/2015/archives/","Six objects ranging in location from within the Milky Way to billions of light years away.","http://chandra.harvard.edu/photo/2015/archives/archives_w44_250.jpg"
"LU","Star","SN",-83.865045,-69.268856,-279.702480,-31.937777,"Banking X-ray Data for the Future","SN 1987A",2015-10-08,"http://chandra.harvard.edu/photo/2015/archives/","Six objects ranging in location from within the Milky Way to billions of light years away.","http://chandra.harvard.edu/photo/2015/archives/archives_sn1987a_250.jpg"
"MW","Nebula","SNR",-283.175674,0.671393,-33.673628,0.024749,"Banking X-ray Data for the Future","Kes 79",2015-10-08,"http://chandra.harvard.edu/photo/2015/archives/","Six objects ranging in location from within the Milky Way to billions of light years away.","http://chandra.harvard.edu/photo/2015/archives/archives_kes79_250.jpg"
"LU","Galaxy","None",-115.426498,74.248105,-140.644396,29.434555,"Banking X-ray Data for the Future","MS 0735.6+7421",2015-10-08,"http://chandra.harvard.edu/photo/2015/archives/","Six objects ranging in location from within the Milky Way to billions of light years away.","http://chandra.harvard.edu/photo/2015/archives/archives_ms0735_250.jpg"
"EU","Galaxy","None",-212.835208,52.202792,-97.515748,60.802314,"Banking X-ray Data for the Future","3C295",2015-10-08,"http://chandra.harvard.edu/photo/2015/archives/","Six objects ranging in location from within the Milky Way to billions of light years away.","http://chandra.harvard.edu/photo/2015/archives/archives_3c295_250.jpg"
"MW","Star","NS",-336.429348,65.594617,-108.623785,6.855579,"Banking X-ray Data for the Future","Guitar Nebula",2015-10-08,"http://chandra.harvard.edu/photo/2015/archives/","Six objects ranging in location from within the Milky Way to billions of light years away.","http://chandra.harvard.edu/photo/2015/archives/archives_gneb_250.jpg"
