RA,DEC,Xgal,Ygal,Xeq,Yeq,ABR,NAME
135.843952194,-27.0835037,112.287792493,16.0274481764,-128.550165533,-35.4686907641,"HYA","Hydra"
135.845312083,-24.5835705,113.558217812,18.0709028929,-130.946138411,-32.3232304704,"HYA","Hydra"
135.460289,-24.5425186,113.911385594,17.7801225046,-130.666591487,-32.2372735544,"HYA","Hydra"
135.175785083,-24.5086308,114.172824093,17.566958781,-130.462737211,-32.1694163144,"HYA","Hydra"
135.178998,-19.508831,116.550181338,21.602433968,-134.531805208,-25.7786781889,"HYA","Hydra"
120.6775675,-19.4423733,128.207954409,7.75597639204,-121.790429764,-24.736533588,"HYA","Hydra"
120.678956,-17.4424706,129.610544764,9.13774517946,-122.988896126,-22.2346032327,"HYA","Hydra"
120.461806306,-17.4112568,129.77612316,8.9337783678,-122.808110035,-22.1836100804,"HYA","Hydra"
120.465985306,-11.4115648,133.747798641,13.0849472292,-125.614790159,-14.6044166813,"HYA","Hydra"
120.182278583,-11.3687992,133.990302178,12.8075665368,-125.363571379,-14.5397573491,"HYA","Hydra"
60.5862679167,-67.2479248,69.1508416428,-46.6264530936,-30.4035821257,-71.8611016978,"HYI","Hydrus"
60.5721015833,-69.7467194,67.8519345718,-45.0901343788,-27.5724181476,-74.0854196701,"HYI","Hydrus"
60.530499,-74.7431641,65.2865998197,-41.8429904896,-21.5492360877,-78.3769154386,"HYI","Hydrus"
45.4717188056,-74.5741272,60.3394553924,-44.9264768534,-16.5817347863,-77.7441036843,"HYI","Hydrus"
45.3394436944,-82.0644531,59.0792568418,-38.1916657279,-9.02053390381,-83.9510292427,"HYI","Hydrus"
0.102226083333,-81.8039551,51.635767871,-39.3939181598,-0.0214161535442,-83.3382229661,"HYI","Hydrus"
0.104419805556,-74.3039627,45.5624184075,-47.0270344249,-0.0393669010493,-76.8679141652,"HYI","Hydrus"
0.8221625,-74.318573,45.760484118,-47.0753545811,-0.30970712471,-76.881054939,"HYI","Hydrus"
0.819694305556,-75.3185272,46.6056793765,-46.0705664172,-0.291474482664,-77.7632659195,"HYI","Hydrus"
15.3769366944,-75.3472214,50.5703866578,-46.6310344558,-5.44708687327,-77.8589812121,"HYI","Hydrus"
15.4137485833,-57.8484154,38.1640239393,-64.3574491993,-10.3941972433,-61.6556727099,"HYI","Hydrus"
30.2326283056,-57.9161568,49.3527911707,-62.8875969572,-20.2713607061,-61.9979371172,"HYI","Hydrus"
30.2134906944,-66.9151917,52.7873989347,-54.4328461702,-15.6659353145,-70.5155611188,"HYI","Hydrus"
45.2241793056,-67.03582,61.1139624914,-51.4139346783,-23.1526052557,-71.0539308169,"HYI","Hydrus"
315.5456505,-74.4544678,39.1338797238,-38.4270931066,16.3344440107,-77.6129841105,"IND","Indus"
345.466522194,-74.3124619,42.3090258179,-45.1418242897,5.46662948541,-76.9412295376,"IND","Indus"
345.457426083,-66.8125992,34.1825221168,-51.3451078845,7.60688969972,-70.1561818927,"IND","Indus"
330.1599045,-66.8899918,31.3313311396,-46.6568939287,15.4886656076,-70.4838829171,"IND","Indus"
330.140913,-56.3908348,18.7162891095,-51.8527457993,20.7193571192,-60.5018672194,"IND","Indus"
330.133255,-49.3911743,10.2123357767,-54.3704204022,23.6559090119,-53.5345139691,"IND","Indus"
315.474491083,-49.4585724,9.28721803725,-44.7925057748,35.0257495884,-54.0443308515,"IND","Indus"
315.469488083,-44.9588585,3.93768835219,-45.0193472655,37.5152777136,-49.4351151641,"IND","Indus"
300.477953,-45.0900002,5.3840947538,-33.8852570093,49.6696405337,-50.1889416067,"IND","Indus"
300.497253417,-56.5885773,18.4702637129,-35.1342865662,40.4565284292,-61.7939601409,"IND","Indus"
300.504320083,-59.5880547,21.9101276477,-35.22899105,37.6827411045,-64.6917649338,"IND","Indus"
315.489910083,-59.4576836,21.2136570122,-43.2449054575,28.5699491789,-63.9245947046,"IND","Indus"
315.9640675,36.5953827,-86.8932405052,-8.03597131481,41.0219077353,40.6250291197,"LAC","Lacerta"
315.958442694,44.3451195,-93.3778888947,-1.97344423862,37.4272359035,48.7824984326,"LAC","Lacerta"
315.992109306,44.3482628,-93.3962936063,-1.99244146988,37.3975554664,48.7846029262,"LAC","Lacerta"
315.991907083,44.5982513,-93.5946861599,-1.79398923869,37.2696385465,49.0437033105,"LAC","Lacerta"
330.050844194,44.6036453,-100.307644974,-10.0548258888,25.4892298086,48.6453634516,"LAC","Lacerta"
330.042614,53.3532715,-106.540397486,-1.66876932048,22.1152359975,57.5089550594,"LAC","Lacerta"
330.211645083,53.3679428,-106.628634383,-1.72930313829,21.9855164493,57.5193907484,"LAC","Lacerta"
330.209175083,55.6178436,-108.018175697,0.468489521562,21.0163547384,59.7422283799,"LAC","Lacerta"
330.395420083,55.6326256,-108.112056342,0.405405185699,20.8798368701,59.7522059257,"LAC","Lacerta"
330.394062,56.882576,-108.844086399,1.63416548459,20.325406519,60.9763198686,"LAC","Lacerta"
330.953601806,56.9179611,-109.116365667,1.44538190671,19.9295808106,60.9973915975,"LAC","Lacerta"
330.956190083,53.1680298,-106.849312199,-2.25236601794,21.5233090275,57.3027774462,"LAC","Lacerta"
330.964353583,35.1682358,-92.63354631,-19.3147037934,27.5594964426,38.7308994547,"LAC","Lacerta"
330.913946194,35.1656151,-92.6071688962,-19.2858330157,27.607698534,38.7290847496,"LAC","Lacerta"
330.913768806,35.6656113,-93.0718982549,-18.8323339055,27.4746464698,39.2610053748,"LAC","Lacerta"
330.090637194,35.6069336,-92.6263514117,-18.3756420686,28.2626155349,39.2149395062,"LAC","Lacerta"
330.090030694,36.6069069,-93.5429831818,-17.4724728665,27.9836330583,40.2768906078,"LAC","Lacerta"
150.8566475,-0.6622211,99.899702663,50.2594958616,-155.709793276,-0.929790128278,"LEO","Leo"
150.858401306,6.3377299,99.45704501,55.5745827726,-154.864151019,8.88599143737,"LEO","Leo"
135.693227806,6.4327669,124.110108468,41.729364756,-141.29207211,8.60000789393,"LEO","Leo"
135.360283917,6.4700689,124.604213205,41.419210794,-140.978403166,8.64135747627,"LEO","Leo"
135.376399,32.9691162,131.302334979,56.3609580056,-121.668353153,42.6529314294,"LEO","Leo"
150.005625694,32.9022789,104.700038415,69.1927088417,-132.312568287,44.3114658503,"LEO","Leo"
150.002822917,27.9024086,102.700639485,67.341783379,-138.618765082,37.9955854976,"LEO","Leo"
150.615893417,27.8529167,101.451173427,67.8265162982,-139.132105167,38.0027461277,"LEO","Leo"
150.6140585,22.8529778,100.263099971,65.5527002546,-144.451019253,31.4684767851,"LEO","Leo"
150.862835917,22.8376045,99.7596809018,65.7523036158,-144.661241376,31.472806779,"LEO","Leo"
150.863432917,24.8375893,100.143909346,66.7114371905,-142.653064055,34.1110050381,"LEO","Leo"
165.1120625,24.8250446,69.2247574835,77.2041162293,-153.231542941,35.7433481845,"LEO","Leo"
165.112933194,28.3250256,70.2363717105,78.598110942,-148.854912504,40.4579376952,"LEO","Leo"
165.973929417,28.3040466,68.2404025475,79.1325330801,-149.465611568,40.5496549324,"LEO","Leo"
165.973635694,13.3040485,68.7148777989,71.2992652152,-164.367543074,19.5800482607,"LEO","Leo"
165.973582306,10.3040485,69.8260947254,69.2071010821,-166.079361211,15.2107352776,"LEO","Leo"
165.624379194,10.3082914,70.525980113,69.0006839522,-165.794175701,15.1967730568,"LEO","Leo"
165.623368306,-0.6916979,75.1530231539,60.2542924883,-168.350399896,-1.02429727271,"LEO","Leo"
165.622819917,-6.6916924,77.5489602117,54.9205335085,-167.277958585,-9.89077258085,"LEO","Leo"
150.855142583,-6.662179,100.141633276,45.3527516487,-154.771415209,-9.3393929729,"LEO","Leo"
135.376399,32.9691162,131.302334979,56.3609580056,-121.668353153,42.6529314294,"LMI","Leo Minor"
135.381442083,39.2188187,133.924197185,58.693774506,-113.410957857,50.0232062527,"LMI","Leo Minor"
135.7121315,39.1817665,133.376560016,58.9781210119,-113.688851828,50.0205930092,"LMI","Leo Minor"
135.713949194,41.431675,134.50759518,59.6797124404,-110.374302332,52.5867593882,"LMI","Leo Minor"
150.291881583,41.3773613,-109.427207715,71.2800607626,-119.559360594,54.4815819328,"LMI","Leo Minor"
150.2906275,39.3774109,108.177603663,71.1337090811,-122.863057237,52.1632184726,"LMI","Leo Minor"
150.901544583,39.3356133,107.009817894,71.5873309702,-123.307965551,52.2012080505,"LMI","Leo Minor"
150.899293917,33.3356781,103.153883944,70.0443129643,-132.333523265,44.9645818576,"LMI","Leo Minor"
165.114281694,33.3249931,73.2394834643,80.1037038378,-141.665204338,46.9682952076,"LMI","Leo Minor"
165.112933194,28.3250256,70.2363717105,78.598110942,-148.854912504,40.4579376952,"LMI","Leo Minor"
165.1120625,24.8250446,69.2247574835,77.2041162293,-153.231542941,35.7433481845,"LMI","Leo Minor"
150.863432917,24.8375893,100.143909346,66.7114371905,-142.653064055,34.1110050381,"LMI","Leo Minor"
150.862835917,22.8376045,99.7596809018,65.7523036158,-144.661241376,31.472806779,"LMI","Leo Minor"
150.6140585,22.8529778,100.263099971,65.5527002546,-144.451019253,31.4684767851,"LMI","Leo Minor"
150.615893417,27.8529167,101.451173427,67.8265162982,-139.132105167,38.0027461277,"LMI","Leo Minor"
150.002822917,27.9024086,102.700639485,67.341783379,-138.618765082,37.9955854976,"LMI","Leo Minor"
150.005625694,32.9022789,104.700038415,69.1927088417,-132.312568287,44.3114658503,"LMI","Leo Minor"
60.9172864167,-27.0479794,100.567076537,-59.2248954979,-61.1220580629,-30.7819490685,"LEP","Lepus"
75.0836625,-27.0772038,116.183042996,-44.9507928283,-74.7696077042,-31.3650669466,"LEP","Lepus"
90.1995044167,-27.2787991,125.13601848,-28.9461867929,-88.8313991858,-32.3346793192,"LEP","Lepus"
90.214375,-11.0301533,143.314729172,-21.924447949,-96.1999474456,-13.2348744635,"LEP","Lepus"
75.9310526944,-10.9785318,136.939818916,-39.120087179,-81.618196419,-12.8686313694,"LEP","Lepus"
75.1813354167,-10.8432293,136.569996138,-39.9544844149,-80.8712814896,-12.6966060004,"LEP","Lepus"
75.0147834167,-10.8138046,136.484600228,-40.139946294,-80.7049676974,-12.6591939203,"LEP","Lepus"
75.0119143056,-14.3135529,132.009180533,-41.5115341239,-79.8473329801,-16.7308444983,"LEP","Lepus"
60.9286531944,-14.2989721,117.351788794,-57.3470071548,-65.2781952998,-16.4081825699,"LEP","Lepus"
225.190200806,-0.4742887,2.71058056125,52.2158306223,141.245219764,-0.63322458604,"LIB","Libra"
210.7735395,-0.5269387,15.1203603413,61.3407694063,154.277000077,-0.735822857883,"LIB","Libra"
210.777807194,-8.5266848,22.3013244674,54.4627156957,152.75095323,-11.8765723566,"LIB","Libra"
210.360567083,-8.5731344,22.726458877,54.6112885162,153.097066216,-11.957399331,"LIB","Libra"
210.367539417,-22.5727749,33.8405115752,41.3730900807,143.943587133,-31.0010747138,"LIB","Libra"
210.368912694,-25.0727024,35.6167149975,38.8890763968,141.458644556,-34.2880305084,"LIB","Libra"
225.038436917,-24.9951096,23.4147225419,32.3958885965,129.842464694,-32.7648013688,"LIB","Libra"
225.042051306,-29.9948788,27.1749897354,27.8468674465,124.78652332,-38.9886424063,"LIB","Libra"
225.795332,-29.889616,26.5291518405,27.5593702374,124.313955814,-38.7829033115,"LIB","Libra"
225.787537583,-20.3902016,19.212472235,36.0316542802,133.053726376,-26.8426235688,"LIB","Libra"
240.038118417,-20.3516178,8.47524795918,26.6055483057,120.560959847,-25.8242786668,"LIB","Libra"
240.029151917,-8.3523235,-1.89021499002,35.2621779871,126.124713434,-10.6925113079,"LIB","Libra"
240.025796917,-3.602587,-6.10329075585,38.4097413387,127.044797163,-4.6186751987,"LIB","Libra"
225.192130083,-3.72416,5.6189037901,49.872419611,140.990662132,-4.97010141,"LIB","Libra"
210.310454417,-55.5799522,51.9016748454,6.75539964935,91.6674943784,-69.2984047452,"LUP","Lepus"
210.682297694,-55.5400887,51.6709020877,6.73296673887,91.6027723944,-69.2074454135,"LUP","Lepus"
225.205567417,-55.4754944,43.4973124398,3.26045810089,85.3433121099,-67.1916806617,"LUP","Lepus"
225.203781083,-54.4756165,42.946838045,4.24973861824,87.2994509035,-66.2259179387,"LUP","Lepus"
225.490224806,-54.4364166,42.7678496581,4.19813176731,87.2364420811,-66.1515122265,"LUP","Lepus"
225.480483083,-48.4371071,39.2770817485,10.0892627964,98.2558142536,-60.0762446693,"LUP","Lepus"
225.816485417,-48.3880234,39.041896622,10.0138140818,98.1496744376,-59.9818572356,"LUP","Lepus"
225.808305694,-42.3886375,35.2527865083,15.8172240469,107.930352732,-53.4733440557,"LUP","Lepus"
240.143520417,-42.3366776,26.202179758,8.92708685198,98.3618639783,-51.7782136154,"LUP","Lepus"
240.129846583,-29.8377628,16.3039311469,19.1568184582,112.822599837,-37.3864919987,"LUP","Lepus"
225.795332,-29.889616,26.5291518405,27.5593702374,124.313955814,-38.7829033115,"LUP","Lepus"
225.042051306,-29.9948788,27.1749897354,27.8468674465,124.78652332,-38.9886424063,"LUP","Lepus"
225.053085306,-42.494175,35.8250819479,16.0271965807,108.255393198,-53.6848085276,"LUP","Lepus"
210.296684306,-42.5806465,46.2524054733,20.7827454198,117.157340734,-55.7671101984,"LUP","Lepus"
105.504047917,35.2445297,170.73572294,26.5226583276,-95.7276735858,42.4861434435,"LYN","Lynx"
105.515608306,44.2435493,-163.601812629,30.3959059853,-85.7373417968,52.4459499427,"LYN","Lynx"
90.9510201944,44.3418388,-167.747284702,16.0809384624,-74.9008712512,51.335628995,"LYN","Lynx"
90.9604239167,49.8410034,-162.27318861,19.3924065015,-68.6840958573,57.0783889446,"LYN","Lynx"
90.6612973056,49.8945885,-162.254804066,19.1695091355,-68.4151987106,57.1097237537,"LYN","Lynx"
90.6697354167,53.8938293,-158.114483693,21.4230074054,-63.4370567759,61.1437647743,"LYN","Lynx"
90.2704910833,53.9662552,-158.09551032,21.1566240981,-63.0921734063,61.1841508033,"LYN","Lynx"
90.2754059167,55.9658089,-155.982958897,22.2410072898,-60.4626829517,63.1516661096,"LYN","Lynx"
90.2938304167,61.9641266,-149.488974319,25.2602426067,-51.9777303389,68.8432714552,"LYN","Lynx"
105.1901035,61.8031464,-145.315702848,34.3900075134,-59.5528533375,69.91788764,"LYN","Lynx"
105.1835465,59.8037262,-147.389781357,34.0667264672,-62.9379709274,68.0792574409,"LYN","Lynx"
120.141940083,59.6433983,-138.971611392,43.9400377989,-70.4536977434,69.4022452702,"LYN","Lynx"
120.586608917,59.5759888,-138.709465119,44.2364685244,-70.7862400857,69.387591643,"LYN","Lynx"
120.562673583,46.5777283,-149.808076355,45.3540403856,-92.7988720365,56.4531119202,"LYN","Lynx"
135.306047417,46.4782791,-132.335223817,58.1360294797,-102.059211797,58.0963048405,"LYN","Lynx"
135.300832694,41.4785957,135.180301325,59.3317964058,-110.033541428,52.5884941937,"LYN","Lynx"
135.713949194,41.431675,134.50759518,59.6797124404,-110.374302332,52.5867593882,"LYN","Lynx"
135.7121315,39.1817665,133.376560016,58.9781210119,-113.688851828,50.0205930092,"LYN","Lynx"
135.381442083,39.2188187,133.924197185,58.693774506,-113.410957857,50.0232062527,"LYN","Lynx"
135.376399,32.9691162,131.302334979,56.3609580056,-121.668353153,42.6529314294,"LYN","Lynx"
120.132882083,33.1415138,153.834694481,41.1180395615,-109.692225928,41.3226323197,"LYN","Lynx"
105.883872,33.1812286,169.606368237,25.6001442769,-98.0187391371,40.1590135337,"LYN","Lynx"
105.885980583,35.1810532,170.357337121,26.9013643749,-96.1022115401,42.4448549065,"LYN","Lynx"
270.951810806,25.6641407,-53.9897583469,24.0956938265,88.7654527315,30.4128416969,"LYR","Lyra"
270.9513245,26.1640968,-54.4522253846,24.3057416607,88.4636000404,30.9896597488,"LYR","Lyra"
270.450859083,26.0743504,-54.0733193254,24.7339151453,88.9853267709,30.9121739371,"LYR","Lyra"
270.446718194,30.0739765,-57.7772049242,26.351762679,86.3520493351,35.4969195309,"LYR","Lyra"
270.254959083,30.039156,-57.6330920966,26.511851046,86.549572669,35.4685053842,"LYR","Lyra"
270.231124917,47.5369873,-74.0116985517,32.2640405644,70.5293478117,54.6063335182,"LYR","Lyra"
270.289491694,47.5476036,-74.0506619084,32.2235820654,70.4755230043,54.6129009954,"LYR","Lyra"
285.1413765,47.6998672,-81.4423832711,21.391044854,59.4387005219,53.7379819668,"LYR","Lyra"
285.225034694,47.7143936,-81.4951642307,21.3370636795,59.362549774,53.7477597661,"LYR","Lyra"
285.231353806,43.7149391,-78.0515540409,19.5448207021,62.9563270592,49.5700798378,"LYR","Lyra"
285.4655685,43.7550354,-78.203312267,19.383551173,62.7355950502,49.598304704,"LYR","Lyra"
285.474643694,36.7558022,-72.0983007747,16.0877598647,68.2327251707,42.0851131448,"LYR","Lyra"
285.432840306,36.7487144,-72.0702610326,16.1193298969,68.2742086361,42.0796599195,"LYR","Lyra"
285.4399185,30.2493153,-66.2857531238,12.9311691028,72.5053809505,34.903369242,"LYR","Lyra"
285.3396835,30.2321968,-66.2170978623,13.0119664275,72.6085894328,34.888983267,"LYR","Lyra"
285.342176417,27.7324085,-63.9599632979,11.761286612,74.0148571265,32.0850503721,"LYR","Lyra"
285.344087583,25.7325745,-62.1410508348,10.7521408169,75.0513799374,29.8266495198,"LYR","Lyra"
105.267980583,-85.2614441,62.6372073406,-30.5891986934,-11.5324618657,-87.5251397282,"MEN","Mensa"
45.215528,-84.5553818,58.5698143623,-35.888347655,-6.29559572364,-85.9103710307,"MEN","Mensa"
45.3394436944,-82.0644531,59.0792568418,-38.1916657279,-9.02053390381,-83.9510292427,"MEN","Mensa"
45.4717188056,-74.5741272,60.3394553924,-44.9264768534,-16.5817347863,-77.7441036843,"MEN","Mensa"
60.530499,-74.7431641,65.2865998197,-41.8429904896,-21.5492360877,-78.3769154386,"MEN","Mensa"
60.5721015833,-69.7467194,67.8519345718,-45.0901343788,-27.5724181476,-74.0854196701,"MEN","Mensa"
90.5636281944,-70.1041336,77.5424724519,-34.3675458119,-39.0971859838,-76.0151676788,"MEN","Mensa"
90.5180473056,-75.1000366,72.3450917353,-33.820456173,-30.2513124145,-80.0321579789,"MEN","Mensa"
105.614313583,-75.289917,73.9504977044,-29.4874414838,-33.9014236916,-81.051388695,"MEN","Mensa"
105.443474306,-82.7758865,65.4449504359,-30.4004816155,-17.3618007597,-86.0680023427,"MEN","Mensa"
300.459863694,-27.5913391,-14.249680827,-29.4668307621,59.5491938961,-31.338183815,"MIC","Microscopium"
315.455442417,-27.4596672,-16.8240627232,-43.1022811545,44.8578404753,-30.7531303852,"MIC","Microscopium"
315.461870194,-36.4592972,-6.1494148343,-44.6377535744,41.5393064677,-40.4951774618,"MIC","Microscopium"
315.469488083,-44.9588585,3.93768835219,-45.0193472655,37.5152777136,-49.4351151641,"MIC","Microscopium"
300.477953,-45.0900002,5.3840947538,-33.8852570093,49.6696405337,-50.1889416067,"MIC","Microscopium"
90.3483786944,-0.0537102,154.729883815,-15.6755359694,-97.7726477784,-0.064613061092,"MON","Monoceros"
90.3565354167,9.9455481,164.112959954,-9.28513546068,-96.6122334414,11.9417778456,"MON","Monoceros"
90.4231776944,9.9334478,164.09249479,-9.20887560636,-96.6824961007,11.9287351528,"MON","Monoceros"
90.4248509167,11.9332972,165.828056152,-7.84436442612,-96.1668869435,14.3181934635,"MON","Monoceros"
105.049521,11.8213453,159.579498278,10.406793915,-110.693657407,14.596569014,"MON","Monoceros"
105.047897306,9.8214874,158.308155986,9.08007490343,-111.29417383,12.1387604692,"MON","Monoceros"
105.114525306,9.8097754,158.258627643,9.15464711745,-111.362799006,12.1260705992,"MON","Monoceros"
105.110954806,5.3100886,155.234974072,6.19571759831,-112.30633589,6.57370671962,"MON","Monoceros"
105.127618306,5.307168,155.223560001,6.21438660058,-112.323294529,6.57033085833,"MON","Monoceros"
105.124493083,1.3074419,152.345046647,3.62208042586,-112.688521717,1.61955818178,"MON","Monoceros"
105.307794583,1.2755718,152.229092877,3.82668389842,-112.872139606,1.58070754408,"MON","Monoceros"
105.306644417,-0.224329,151.107674505,2.86500022278,-112.892988296,-0.278000792914,"MON","Monoceros"
120.189933806,-0.36939,140.340720855,20.3764642701,-127.45966825,-0.473986390899,"MON","Monoceros"
120.182278583,-11.3687992,133.990302178,12.8075665368,-125.363571379,-14.5397573491,"MON","Monoceros"
105.464893306,-11.2521448,142.076880616,-3.78327840516,-111.28224493,-13.910081446,"MON","Monoceros"
90.214375,-11.0301533,143.314729172,-21.924447949,-96.1999474456,-13.2348744635,"MON","Monoceros"
75.9310526944,-10.9785318,136.939818916,-39.120087179,-81.618196419,-12.8686313694,"MON","Monoceros"
75.9368248056,-3.9790573,145.802759021,-35.8491706585,-82.654083722,-4.6725667773,"MON","Monoceros"
90.3451428056,-4.0534163,150.692725183,-18.0144114108,-97.5752749591,-4.87466314823,"MON","Monoceros"
165.338987417,-64.6842651,74.7903150262,-4.97698269728,-74.3389928898,-79.224347204,"MUS","Musca"
165.323798194,-75.6840134,68.3206665087,-16.4455086528,-43.4629566112,-85.859923146,"MUS","Musca"
195.852095583,-75.6235962,60.735195972,-14.5865128966,43.5265622622,-85.726492078,"MUS","Musca"
195.830724694,-70.6244431,61.2277194234,-8.89357129397,57.8410992573,-83.0273503175,"MUS","Musca"
195.817868194,-65.6249542,61.3620371404,-3.18289978913,71.5764892127,-79.7447010941,"MUS","Musca"
195.647165306,-65.6378784,61.4381290374,-3.19431908203,71.5771540735,-79.7768957762,"MUS","Musca"
195.645352417,-64.6379395,61.4250852194,-2.05098478895,74.2494331378,-79.0539431929,"MUS","Musca"
180.962558694,-64.6769638,68.1263893591,-2.62131352852,76.8491945658,-81.2062117181,"MUS","Musca"
165.937157583,-64.6957855,74.544375515,-4.86641390934,-74.4352645072,-79.3160451086,"MUS","Musca"
225.5033245,-60.4354935,45.9697224071,-1.73784349917,75.0536956209,-71.7364141136,"NOR","Norma"
240.602312083,-60.2644577,39.0382596733,-6.39022143303,68.9378352485,-69.8916599269,"NOR","Norma"
240.571374917,-45.7670517,28.5689141696,5.83538737021,93.2571918131,-55.4637011444,"NOR","Norma"
240.5663185,-42.2674789,25.8994267513,8.75295850626,98.1599192101,-51.6574025228,"NOR","Norma"
240.143520417,-42.3366776,26.202179758,8.92708685198,98.3618639783,-51.7782136154,"NOR","Norma"
225.808305694,-42.3886375,35.2527865083,15.8172240469,107.930352732,-53.4733440557,"NOR","Norma"
225.816485417,-48.3880234,39.041896622,10.0138140818,98.1496744376,-59.9818572356,"NOR","Norma"
225.480483083,-48.4371071,39.2770817485,10.0892627964,98.2558142536,-60.0762446693,"NOR","Norma"
225.490224806,-54.4364166,42.7678496581,4.19813176731,87.2364420811,-66.1515122265,"NOR","Norma"
225.203781083,-54.4756165,42.946838045,4.24973861824,87.2994509035,-66.2259179387,"NOR","Norma"
225.205567417,-55.4754944,43.4973124398,3.26045810089,85.3433121099,-67.1916806617,"NOR","Norma"
225.492127417,-55.4362831,43.3218306177,3.21121402801,85.2855838009,-67.1180022515,"NOR","Norma"
0.0533764166667,-89.3039017,56.8813177528,-31.4887673233,-0.00101247504491,-89.4516285629,"OCT","Octans"
0.102226083333,-81.8039551,51.635767871,-39.3939181598,-0.0214161535442,-83.3382229661,"OCT","Octans"
45.3394436944,-82.0644531,59.0792568418,-38.1916657279,-9.02053390381,-83.9510292427,"OCT","Octans"
45.215528,-84.5553818,58.5698143623,-35.888347655,-6.29559572364,-85.9103710307,"OCT","Octans"
105.267980583,-85.2614441,62.6372073406,-30.5891986934,-11.5324618657,-87.5251397282,"OCT","Octans"
105.443474306,-82.7758865,65.4449504359,-30.4004816155,-17.3618007597,-86.0680023427,"OCT","Octans"
195.940740583,-83.1200714,59.3212251761,-23.0625204201,21.1785745918,-88.6189903164,"OCT","Octans"
270.457733194,-82.4582748,49.913114163,-28.4586740192,15.9134338541,-85.3344096597,"OCT","Octans"
270.279670694,-74.9745178,42.6512604736,-25.7312949083,30.253734266,-79.8917712467,"OCT","Octans"
315.5456505,-74.4544678,39.1338797238,-38.4270931066,16.3344440107,-77.6129841105,"OCT","Octans"
345.466522194,-74.3124619,42.3090258179,-45.1418242897,5.46662948541,-76.9412295376,"OCT","Octans"
0.104420416667,-74.3039627,45.5624185646,-47.0270344797,-0.0393671314419,-76.8679141652,"OCT","Octans"
0.0533764166667,-89.3039017,56.8813177528,-31.4887673233,-0.00101247504491,-89.4516285629,"OCT","Octans"
0.0533768055556,-89.303894,56.881312794,-31.4887755592,-0.00101249355355,-89.4516224787,"OCT","Octans"
240.3735085,-0.2963768,-9.33481952109,40.1879239812,126.918355342,-0.379760346754,"OPH","Ophiuchus"
240.370573,3.7033811,-12.9705035739,42.5591754102,126.70182515,4.74370093124,"OPH","Ophiuchus"
240.853727306,3.7852108,-13.4067701077,42.1816796639,126.227561742,4.84258942351,"OPH","Ophiuchus"
240.8467655,12.617938,-21.6281268582,46.7897183086,123.91357652,16.0840043051,"OPH","Ophiuchus"
255.346389806,12.7061481,-32.0016171586,33.3450182648,110.006536907,15.6684452253,"OPH","Ophiuchus"
255.345125194,14.2060347,-33.4037681654,34.0310911406,109.448547793,17.5024866043,"OPH","Ophiuchus"
270.344884917,14.3874788,-43.1593977267,19.6205639792,94.6349791703,17.2176852842,"OPH","Ophiuchus"
270.346872306,12.0543308,-40.9845993112,18.5011234664,95.3563169686,14.4426968553,"OPH","Ophiuchus"
270.759203,12.1287737,-41.3012533805,18.1325238385,94.9201170644,14.5207756629,"OPH","Ophiuchus"
270.763904583,6.3791943,-35.9192810343,15.2835511537,96.156417691,7.65280669254,"OPH","Ophiuchus"
270.351640694,6.3047633,-35.6047787579,15.6528007775,96.5886199792,7.56923123182,"OPH","Ophiuchus"
270.353067417,4.554893,-33.9611305936,14.7632842579,96.8098116813,5.47039152581,"OPH","Ophiuchus"
270.524742083,4.5860157,-34.0919126167,14.6097998813,96.6306749194,5.50604337235,"OPH","Ophiuchus"
270.525953306,3.0861249,-32.680200768,13.8401113074,96.7639748174,3.70605921323,"OPH","Ophiuchus"
270.354282417,3.0550034,-32.5498281905,13.9933399658,96.9422895172,3.66983085529,"OPH","Ophiuchus"
270.356706583,0.0552235,-29.7203136176,12.4343832241,97.0491020941,0.0663489517217,"OPH","Ophiuchus"
255.940069194,-0.0206471,-20.6199769711,26.2869000392,111.650895594,-0.0255187359461,"OPH","Ophiuchus"
255.943313583,-4.0203514,-16.9496752222,24.0282194338,111.425155216,-4.96716183385,"OPH","Ophiuchus"
270.076644917,-3.9960551,-25.7216714164,10.56970971,97.1489485041,-4.80206009977,"OPH","Ophiuchus"
270.081581083,-9.9956055,-20.0160510947,7.33482039365,96.1570744497,-11.9922203168,"OPH","Ophiuchus"
255.781583806,-10.0502338,-11.3285999509,20.6151172872,110.416177688,-12.3983844126,"OPH","Ophiuchus"
255.78298,-11.7167768,-9.80980816439,19.5990721797,109.914556025,-14.4427836843,"OPH","Ophiuchus"
255.699626917,-11.7319136,-9.7423120444,19.6641827796,109.991160487,-14.4638689935,"OPH","Ophiuchus"
255.698232694,-10.0653696,-11.2607090778,20.681038372,110.493915354,-12.419161755,"OPH","Ophiuchus"
255.281471306,-10.1404381,-10.9212845398,21.0103092314,110.882347911,-12.5224250461,"OPH","Ophiuchus"
255.286495194,-16.1399899,-5.47198710136,17.2806926383,108.691701906,-19.8618965799,"OPH","Ophiuchus"
255.720012694,-16.061882,-5.81694336787,16.9543675307,108.310480653,-19.7489979315,"OPH","Ophiuchus"
255.733455694,-30.0606632,6.79879069661,7.83252557948,99.3874936057,-36.4319885378,"OPH","Ophiuchus"
240.882356583,-30.2123089,16.1091506768,18.3631194068,111.840349023,-37.7688483003,"OPH","Ophiuchus"
